mysql> select * from bat.expplaque order by totexp desc;
+--------------+------------+------+---------+
| player       | totexp     | lvl  | hideexp |
| Hetyar       |       1771 |    1 |       1 | 
| Dakuniva     |       1770 |    1 |       1 | 
| Rustor       |       1769 |    1 |       1 | 
| Nameroc      |       1766 |    6 |       1 | 
| Vaynard      |       1763 |    1 |       1 | 
| Namnith      |       1760 |    6 |       1 | 
| Argho        |       1759 |    6 |       1 | 
| Veldriss     |       1754 |    5 |       1 | 
| Halen        |       1747 |    6 |       1 | 
| Excess       |       1745 |    6 |       1 | 
| Seporith     |       1741 |    6 |       1 | 
| Shoe         |       1739 |    4 |       1 | 
| Silarn       |       1739 |    4 |       1 | 
| Sire         |       1738 |    3 |       1 | 
| Ronderer     |       1738 |    5 |       1 | 
| Mrdark       |       1738 |    2 |       1 | 
| Fertus       |       1734 |    6 |       1 | 
| Tellera      |       1731 |    5 |       1 | 
| Dinesh       |       1727 |    6 |       1 | 
| Xanatos      |       1724 |    5 |       1 | 
| Lilya        |       1723 |    2 |       1 | 
| Ilumas       |       1718 |    1 |       1 | 
| Afez         |       1715 |    5 |       1 | 
| Rapturaa     |       1711 |    6 |       1 | 
| Shargoth     |       1708 |    6 |       1 | 
| Melithia     |       1706 |    4 |       1 | 
| Ccr          |       1703 |    6 |       1 | 
| Hrafnir      |       1702 |    7 |       1 | 
| Zenmaster    |       1702 |    5 |       1 | 
| Snith        |       1700 |    6 |       1 | 
| Zzb          |       1699 |    6 |       1 | 
| Arbitus      |       1698 |    6 |       1 | 
| Darleth      |       1694 |    6 |       1 | 
| Einroy       |       1693 |    6 |       1 | 
| Lothel       |       1689 |    6 |       1 | 
| Ravenblack   |       1685 |    6 |       1 | 
| Foghunter    |       1685 |    6 |       1 | 
| Rantter      |       1685 |    5 |       1 | 
| Doubtless    |       1680 |    6 |       1 | 
| Charadus     |       1677 |    5 |       1 | 
| Darkfire     |       1673 |    1 |       1 | 
| Raenyk       |       1671 |    3 |       1 | 
| Slakh        |       1668 |    5 |       1 | 
| Thrindel     |       1667 |    5 |       1 | 
| Indreekos    |       1664 |    5 |       1 | 
| Faka         |       1664 |    1 |       1 | 
| Drantor      |       1664 |    6 |       1 | 
| Aroth        |       1658 |    1 |       1 | 
| Serlak       |       1652 |    6 |       1 | 
| Kilmayne     |       1646 |    6 |       1 | 
| Travolta     |       1645 |    1 |       1 | 
| Dotter       |       1642 |    6 |       1 | 
| Saru         |       1641 |    2 |       1 | 
| Ploppp       |       1640 |    3 |       1 | 
| Kes          |       1636 |    2 |       1 | 
| Pingladen    |       1632 |    5 |       1 | 
| Ginnungagap  |       1631 |    1 |       1 | 
| Twistd       |       1627 |    2 |       1 | 
| Kilgari      |       1626 |    3 |       1 | 
| Meridian     |       1625 |    1 |       1 | 
| Luppis       |       1623 |    6 |       1 | 
| Kukarn       |       1622 |    1 |       1 | 
| Draus        |       1613 |    2 |       1 | 
| Jorma        |       1611 |    3 |       1 | 
| Wookiee      |       1610 |    5 |       1 | 
| Jonena       |       1609 |    5 |       1 | 
| Blite        |       1608 |    5 |       1 | 
| Thefez       |       1607 |    5 |       1 | 
| Zaranthan    |       1605 |    4 |       1 | 
| Find         |       1601 |    3 |       1 | 
| Ghrattacis   |       1596 |    4 |       1 | 
| Procyoni     |       1593 |    4 |       1 | 
| Lokashi      |       1593 |    3 |       1 | 
| Repsu        |       1583 |    1 |       1 | 
| Talonael     |       1581 |    6 |       1 | 
| Mallox       |       1577 |    6 |       1 | 
| Sakki        |       1570 |    1 |       1 | 
| Corro        |       1567 |    6 |       1 | 
| Spuge        |       1567 |    6 |       1 | 
| Holygoat     |       1567 |    6 |       1 | 
| Yaraher      |       1567 |    6 |       1 | 
| Dthm         |       1567 |    6 |       1 | 
| Ashes        |       1567 |    6 |       1 | 
| Makefdi      |       1567 |    6 |       1 | 
| Grom         |       1562 |    6 |       1 | 
| Xzar         |       1554 |    2 |       1 | 
| Termis       |       1553 |    5 |       1 | 
| Tyra         |       1553 |    1 |       1 | 
| Nevermore    |       1552 |    3 |       1 | 
| Malak        |       1550 |    2 |       1 | 
| Wilhelm      |       1546 |    5 |       1 | 
| Gabnash      |       1544 |    1 |       1 | 
| Pib          |       1539 |    4 |       1 | 
| Methuso      |       1539 |    5 |       1 | 
| Wurvel       |       1539 |    5 |       1 | 
| Timechaser   |       1536 |    5 |       1 | 
| Jerr         |       1534 |    3 |       1 | 
| Evla         |       1534 |    5 |       1 | 
| Sarkano      |       1531 |    5 |       1 | 
| Densetsu     |       1530 |    5 |       1 | 
| Singlemind   |       1525 |    2 |       1 | 
| Anais        |       1525 |    5 |       1 | 
| Sterlin      |       1524 |    5 |       1 | 
| Quartz       |       1521 |    4 |       1 | 
| Greija       |       1518 |    6 |       1 | 
| Gjoz         |       1517 |    1 |       1 | 
| Jacckk       |       1514 |    4 |       1 | 
| Chowder      |       1512 |    5 |       1 | 
| Cerou        |       1511 |    2 |       1 | 
| Tod          |       1501 |    5 |       1 | 
| Jannah       |       1491 |    5 |       1 | 
| Chronimo     |       1489 |    6 |       1 | 
| Pizarro      |       1488 |    6 |       1 | 
| Lissana      |       1484 |    4 |       1 | 
| Strangeness  |       1478 |    7 |       1 | 
| Cirien       |       1478 |    4 |       1 | 
| Poug         |       1478 |    3 |       1 | 
| Allyra       |       1478 |    7 |       1 | 
| Hapysa       |       1478 |    5 |       1 | 
| Malakez      |       1474 |    5 |       1 | 
| Robbie       |       1472 |    1 |       1 | 
| Shanea       |       1470 |    5 |       1 | 
| Kisumisu     |       1463 |    5 |       1 | 
| Glamazon     |       1462 |    5 |       1 | 
| Mersu        |       1456 |    1 |       1 | 
| Nerevar      |       1455 |    5 |       1 | 
| Sniperx      |       1451 |    5 |       1 | 
| Lumia        |       1450 |    2 |       1 | 
| Creepy       |       1449 |    1 |       1 | 
| Avish        |       1446 |    5 |       1 | 
| Atriax       |       1443 |    5 |       1 | 
| Ignatiuz     |       1442 |    5 |       1 | 
| Morrdrigorn  |       1442 |    1 |       1 | 
| Mogran       |       1441 |    2 |       1 | 
| Evilshoe     |       1440 |    5 |       1 | 
| Sterg        |       1438 |    3 |       1 | 
| Calistra     |       1436 |    5 |       1 | 
| Ramier       |       1435 |    5 |       1 | 
| Solron       |       1430 |    4 |       1 | 
| Podin        |       1428 |    5 |       1 | 
| Hina         |       1426 |    1 |       1 | 
| Montolion    |       1423 |    1 |       1 | 
| Ilmahinen    |       1417 |    5 |       1 | 
| Vegita       |       1416 |    5 |       1 | 
| Zarath       |       1416 |    5 |       1 | 
| Kaarme       |       1415 |    5 |       1 | 
| Zarth        |       1414 |    5 |       1 | 
| Felmir       |       1410 |    3 |       1 | 
| Darkstream   |       1403 |    6 |       1 | 
| Deru         |       1401 |    1 |       1 | 
| Greedpig     |       1400 |    5 |       1 | 
| Brightside   |       1399 |    1 |       1 | 
| Cyndis       |       1398 |    4 |       1 | 
| Jarlok       |       1390 |    6 |       1 | 
| Gedoc        |       1390 |    4 |       1 | 
| Cylan        |       1389 |    3 |       1 | 
| Adarwyn      |       1389 |    3 |       1 | 
| Lukien       |       1387 |    5 |       1 | 
| Zegal        |       1385 |    6 |       1 | 
| Kay          |       1385 |    5 |       1 | 
| Haktan       |       1382 |    5 |       1 | 
| Deathice     |       1381 |    2 |       1 | 
| Juramito     |       1365 |    4 |       1 | 
| Aki          |       1364 |    4 |       1 | 
| Tatu         |       1357 |    5 |       1 | 
| Ducu         |       1353 |    4 |       1 | 
| Behexen      |       1352 |    5 |       1 | 
| Greenmind    |       1347 |    5 |       1 | 
| Ikuturso     |       1347 |    4 |       1 | 
| Zierdan      |       1343 |    2 |       1 | 
| Morran       |       1343 |    3 |       1 | 
| Ghaleon      |       1342 |    5 |       1 | 
| Silicor      |       1338 |    5 |       1 | 
| Miaxan       |       1336 |    4 |       1 | 
| Salizar      |       1332 |    4 |       1 | 
| Mokilo       |       1331 |    1 |       1 | 
| Jeremylc     |       1330 |    1 |       1 | 
| Cyprus       |       1327 |    4 |       1 | 
| Zachry       |       1321 |    1 |       1 | 
| Armes        |       1319 |    5 |       1 | 
| Nanakie      |       1318 |    1 |       1 | 
| Nazul        |       1316 |    3 |       1 | 
| Ankara       |       1316 |    5 |       1 | 
| Arboltsef    |       1314 |    5 |       1 | 
| Xianna       |       1311 |    1 |       1 | 
| Mds          |       1305 |    5 |       1 | 
| Kasimoto     |       1305 |    5 |       1 | 
| Oragnus      |       1304 |    1 |       1 | 
| Brontu       |       1303 |    2 |       1 | 
| Dralem       |       1299 |    2 |       1 | 
| Elyssa       |       1296 |    3 |       1 | 
| Kaalleeee    |       1292 |    5 |       1 | 
| Isakaia      |       1292 |    2 |       1 | 
| Empror       |       1290 |    5 |       1 | 
| Malevich     |       1284 |    4 |       1 | 
| Kianna       |       1284 |    3 |       1 | 
| Vernyay      |       1284 |    1 |       1 | 
| Lichen       |       1281 |    1 |       1 | 
| Herak        |       1276 |    4 |       1 | 
| Koboldmaster |       1274 |    5 |       1 | 
| Zuzugu       |       1269 |    4 |       1 | 
| Malikai      |       1268 |    1 |       1 | 
| Grashgard    |       1267 |    1 |       1 | 
| Summit       |       1266 |    5 |       1 | 
| Giovanni     |       1266 |    3 |       1 | 
| Aleech       |       1265 |    5 |       1 | 
| Carana       |       1264 |    2 |       1 | 
| Togga        |       1263 |    5 |       1 | 
| Leakim       |       1261 |    5 |       1 | 
| Butz         |       1256 |    5 |       1 | 
| Nishu        |       1253 |    2 |       1 | 
| Azerban      |       1252 |    5 |       1 | 
| Matthais     |       1250 |    4 |       1 | 
| Draggar      |       1250 |    4 |       1 | 
| Elyas        |       1250 |    3 |       1 | 
| Girgill      |       1248 |    1 |       1 | 
| Maeyanie     |       1246 |    5 |       1 | 
| Yxvaa        |       1243 |    3 |       1 | 
| Sunsur       |       1243 |    5 |       1 | 
| Newtain      |       1239 |    5 |       1 | 
| Raika        |       1239 |    5 |       1 | 
| Hokan        |       1232 |    1 |       1 | 
| Davidx       |       1232 |    1 |       1 | 
| Xilinx       |       1232 |    5 |       1 | 
| Auitzotl     |       1230 |    5 |       1 | 
| Neirol       |       1229 |    3 |       1 | 
| Shadeofdark  |       1228 |    4 |       1 | 
| Jide         |       1228 |    5 |       1 | 
| Puukuula     |       1228 |    5 |       1 | 
| Kruu         |       1228 |    5 |       1 | 
| Tygra        |       1220 |    1 |       1 | 
| Dangelo      |       1216 |    4 |       1 | 
| Bempa        |       1215 |    4 |       1 | 
| Dobber       |       1214 |    1 |       1 | 
| Quingu       |       1212 |    6 |       1 | 
| Potilas      |       1212 |    4 |       1 | 
| Gwodax       |       1212 |    4 |       1 | 
| Arin         |       1211 |    1 |       1 | 
| Eskae        |       1205 |    1 |       1 | 
| Corinne      |       1203 |    3 |       1 | 
| Kalhaas      |       1199 |    4 |       1 | 
| Aimo         |       1198 |    5 |       1 | 
| Kjoy         |       1196 |    5 |       1 | 
| Freyamonster |       1196 |    4 |       1 | 
| Jamos        |       1196 |    3 |       1 | 
| Toli         |       1193 |    5 |       1 | 
| Zandi        |       1189 |    4 |       1 | 
| Siggawa      |       1189 |    4 |       1 | 
| Shamud       |       1185 |    1 |       1 | 
| Asmondai     |       1179 |    1 |       1 | 
| Deth         |       1179 |    1 |       1 | 
| Zounaman     |       1179 |    5 |       1 | 
| Alebend      |       1170 |    2 |       1 | 
| Belhozer     |       1169 |    1 |       1 | 
| Elrosk       |       1167 |    3 |       1 | 
| Kyllian      |       1165 |    4 |       1 | 
| Jacce        |       1163 |    3 |       1 | 
| Load         |       1162 |    4 |       1 | 
| Sankari      |       1162 |    4 |       1 | 
| Sashsas      |       1161 |    1 |       1 | 
| Tuulis       |       1160 |    1 |       1 | 
| Kristov      |       1159 |    5 |       1 | 
| Xer          |       1158 |    4 |       1 | 
| Muiluttaja   |       1154 |    5 |       1 | 
| Pipero       |       1153 |    1 |       1 | 
| Cerius       |       1153 |    5 |       1 | 
| Orion        |       1152 |    4 |       1 | 
| Arboris      |       1150 |    5 |       1 | 
| Kizaao       |       1150 |    3 |       1 | 
| Blackwell    |       1149 |    5 |       1 | 
| Lovelorn     |       1148 |    3 |       1 | 
| Zdrgaon      |       1147 |    5 |       1 | 
| Brewgore     |       1139 |    5 |       1 | 
| Wolfgan      |       1137 |    3 |       1 | 
| Phobic       |       1136 |    1 |       1 | 
| Tankg        |       1136 |    1 |       1 | 
| Vuvu         |       1135 |    5 |       1 | 
| Lilium       |       1134 |    1 |       1 | 
| Molybdenum   |       1134 |    5 |       1 | 
| Fufus        |       1132 |    5 |       1 | 
| Tamaris      |       1129 |    3 |       1 | 
| Banker       |       1123 |    5 |       1 | 
| Fujika       |       1122 |    1 |       1 | 
| Paranoid     |       1122 |    1 |       1 | 
| Niche        |       1120 |    5 |       1 | 
| Revolution   |       1120 |    5 |       1 | 
| Kingdeeds    |       1118 |    4 |       1 | 
| Padalin      |       1117 |    4 |       1 | 
| Gunjack      |       1116 |    3 |       1 | 
| Itok         |       1114 |    4 |       1 | 
| Bartababa    |       1112 |    5 |       1 | 
| Jimnie       |       1110 |    5 |       1 | 
| Jewelpath    |       1110 |    1 |       1 | 
| Tenkraat     |       1110 |    5 |       1 | 
| Tempesta     |       1110 |    5 |       1 | 
| Lahr         |       1110 |    2 |       1 | 
| Neobyte      |       1110 |    5 |       1 | 
| Jeal         |       1110 |    4 |       1 | 
| Com          |       1110 |    5 |       1 | 
| Trice        |       1109 |    4 |       1 | 
| Suklaamonni  |       1105 |    3 |       1 | 
| Sadogoat     |       1103 |    1 |       1 | 
| Starsword    |       1099 |    2 |       1 | 
| Bbogiman     |       1096 |    1 |       1 | 
| Zordum       |       1094 |    3 |       1 | 
| Nirshie      |       1092 |    2 |       1 | 
| Azerael      |       1091 |    4 |       1 | 
| Heroichoppy  |       1089 |    1 |       1 | 
| Kasvoton     |       1087 |    4 |       1 | 
| Willem       |       1085 |    1 |       1 | 
| Aishwarya    |       1084 |    4 |       1 | 
| Bradburn     |       1084 |    5 |       1 | 
| Lancenan     |       1083 |    2 |       1 | 
| Rhen         |       1083 |    2 |       1 | 
| Rasrakara    |       1081 |    4 |       1 | 
| Lilith       |       1080 |    4 |       1 | 
| Timerlock    |       1080 |    1 |       1 | 
| Dagran       |       1074 |    3 |       1 | 
| Temppa       |       1073 |    3 |       1 | 
| Gunnar       |       1069 |    4 |       1 | 
| Eigaar       |       1069 |    3 |       1 | 
| Hellsheep    |       1068 |    4 |       1 | 
| Eviljunkie   |       1067 |    4 |       1 | 
| Maosi        |       1065 |    3 |       1 | 
| Caia         |       1064 |    4 |       1 | 
| Rattus       |       1059 |    4 |       1 | 
| Galdain      |       1058 |    5 |       1 | 
| Thelemus     |       1052 |    4 |       1 | 
| Sainec       |       1052 |    4 |       1 | 
| Cadeal       |       1050 |    4 |       1 | 
| Rhymester    |       1050 |    1 |       1 | 
| Kein         |       1045 |    4 |       1 | 
| Zymrok       |       1044 |    2 |       1 | 
| Skarl        |       1044 |    4 |       1 | 
| Smurvel      |       1042 |    3 |       1 | 
| Zaeo         |       1041 |    1 |       1 | 
| Skiv         |       1041 |    2 |       1 | 
| Ivo          |       1039 |    4 |       1 | 
| Furiousdrock |       1038 |    2 |       1 | 
| Haguri       |       1037 |    4 |       1 | 
| Hyry         |       1033 |    1 |       1 | 
| Fillonius    |       1033 |    4 |       1 | 
| Nikos        |       1033 |    1 |       1 | 
| Berbor       |       1032 |    4 |       1 | 
| Hatturk      |       1031 |    1 |       1 | 
| Guildenstern |       1031 |    3 |       1 | 
| Enni         |       1030 |    2 |       1 | 
| Gyrld        |       1029 |    5 |       1 | 
| Inog         |       1029 |    1 |       1 | 
| Tuna         |       1028 |    3 |       1 | 
| Hipsuli      |       1027 |    2 |       1 | 
| Kihmari      |       1026 |    4 |       1 | 
| Tommih       |       1025 |    3 |       1 | 
| Saha         |       1019 |    4 |       1 | 
| Milos        |       1018 |    5 |       1 | 
| Twistinator  |       1018 |    4 |       1 | 
| Windryder    |       1016 |    2 |       1 | 
| Niiki        |       1010 |    1 |       1 | 
| Arlon        |       1007 |    5 |       1 | 
| Jakken       |       1000 |    4 |       1 | 
| Deltadelta   |        995 |    1 |       1 | 
| Cattis       |        994 |    3 |       1 | 
| Toma         |        993 |    1 |       1 | 
| Jamison      |        993 |    5 |       1 | 
| Zulgen       |        992 |    4 |       1 | 
| Zeck         |        991 |    1 |       1 | 
| Santhalus    |        987 |    4 |       1 | 
| Merong       |        986 |    4 |       1 | 
| Elipson      |        983 |    1 |       1 | 
| Tolios       |        983 |    2 |       1 | 
| Nalaven      |        980 |    1 |       1 | 
| Nookin       |        978 |    4 |       1 | 
| Reftor       |        975 |    4 |       1 | 
| Axores       |        975 |    3 |       1 | 
| Theia        |        975 |    3 |       1 | 
| Obelisk      |        972 |    1 |       1 | 
| Moccafly     |        971 |    3 |       1 | 
| Sonofbaal    |        970 |    1 |       1 | 
| Brenna       |        969 |    3 |       1 | 
| Distrant     |        967 |    4 |       1 | 
| Amnsegar     |        965 |    4 |       1 | 
| Srilex       |        965 |    1 |       1 | 
| Ktharl       |        962 |    3 |       1 | 
| Snoringfoot  |        962 |    4 |       1 | 
| Sendoh       |        961 |    4 |       1 | 
| Piperh       |        958 |    1 |       1 | 
| Yado         |        956 |    4 |       1 | 
| Urden        |        956 |    4 |       1 | 
| Inflement    |        954 |    2 |       1 | 
| Tdk          |        952 |    1 |       1 | 
| Herran       |        951 |    4 |       1 | 
| Binks        |        947 |    1 |       1 | 
| Eidolon      |        946 |    1 |       1 | 
| Lurjus       |        945 |    4 |       0 | 
| Metalheart   |        945 |    3 |       1 | 
| Obah         |        945 |    4 |       1 | 
| Grineth      |        945 |    4 |       1 | 
| Glght        |        943 |    3 |       1 | 
| Pot          |        941 |    4 |       1 | 
| Dnd          |        941 |    3 |       1 | 
| Simonic      |        941 |    4 |       1 | 
| Niveth       |        940 |    4 |       1 | 
| Gires        |        939 |    4 |       1 | 
| Dbbz         |        937 |    1 |       1 | 
| Bashbonk     |        936 |    1 |       1 | 
| Airyn        |        935 |    4 |       1 | 
| Fantaclock   |        935 |    3 |       1 | 
| Madraykin    |        935 |    4 |       1 | 
| Ramdolf      |        933 |    2 |       1 | 
| Mulra        |        931 |    1 |       1 | 
| Vain         |        929 |    2 |       1 | 
| Thoryna      |        928 |    4 |       1 | 
| Lederhosen   |        927 |    1 |       1 | 
| Tric         |        926 |    2 |       1 | 
| Erestor      |        926 |    3 |       1 | 
| Minel        |        924 |    1 |       1 | 
| Dranadar     |        923 |    4 |       1 | 
| Linda        |        922 |    1 |       1 | 
| Diudau       |        920 |    4 |       1 | 
| Zelkrinith   |        918 |    4 |       1 | 
| Myctapeiro   |        916 |    1 |       1 | 
| Stonedraider |        915 |    4 |       1 | 
| Grastik      |        914 |    5 |       1 | 
| Rhu          |        914 |    2 |       1 | 
| Solwyn       |        913 |    4 |       1 | 
| Teerce       |        912 |    3 |       1 | 
| Dorrisena    |        909 |    3 |       1 | 
| Megiddo      |        909 |    4 |       1 | 
| Nimeton      |        909 |    2 |       1 | 
| Jasmyn       |        909 |    4 |       1 | 
| Shan         |        909 |    4 |       1 | 
| Baran        |        907 |    4 |       1 | 
| Viskarian    |        905 |    4 |       1 | 
| Kimari       |        904 |    2 |       1 | 
| Zsasz        |        903 |    1 |       1 | 
| Whagga       |        899 |    1 |       1 | 
| Zoghott      |        899 |    1 |       1 | 
| Strain       |        896 |    1 |       1 | 
| Hyro         |        892 |    4 |       1 | 
| Cappu        |        889 |    4 |       1 | 
| Narthagon    |        888 |    4 |       1 | 
| Tofu         |        885 |    1 |       1 | 
| Michalis     |        884 |    3 |       1 | 
| Pashapook    |        881 |    1 |       1 | 
| Hander       |        881 |    4 |       1 | 
| Keldraug     |        876 |    2 |       1 | 
| Garce        |        876 |    3 |       1 | 
| Onik         |        873 |    1 |       1 | 
| Razor        |        870 |    2 |       1 | 
| Manju        |        863 |    4 |       1 | 
| Rahl         |        863 |    3 |       1 | 
| Darthalas    |        861 |    2 |       1 | 
| Gulpbert     |        859 |    3 |       1 | 
| Jjh          |        858 |    3 |       1 | 
| Distos       |        858 |    4 |       1 | 
| Azuray       |        857 |    1 |       1 | 
| Johansson    |        856 |    3 |       1 | 
| Starg        |        854 |    5 |       1 | 
| Laenwyn      |        854 |    1 |       1 | 
| Derekwest    |        852 |    1 |       1 | 
| Morthond     |        850 |    4 |       1 | 
| Drucilla     |        849 |    2 |       1 | 
| Hirondelle   |        848 |    3 |       1 | 
| Catfish      |        848 |    3 |       1 | 
| Orkali       |        848 |    4 |       1 | 
| Jiddy        |        847 |    2 |       1 | 
| Dyliel       |        847 |    4 |       1 | 
| Invert       |        843 |    4 |       1 | 
| Ballongen    |        841 |    4 |       1 | 
| Fingard      |        841 |    4 |       1 | 
| Oblivion     |        840 |    4 |       1 | 
| Amaranthia   |        840 |    3 |       1 | 
| Jobezor      |        840 |    4 |       1 | 
| Riburah      |        839 |    1 |       1 | 
| Raido        |        838 |    4 |       1 | 
| Solori       |        838 |    4 |       1 | 
| Shardikito   |        838 |    1 |       1 | 
| Marksmen     |        837 |    3 |       1 | 
| Asohajan     |        837 |    4 |       1 | 
| Tramp        |        834 |    3 |       1 | 
| Wisdom       |        833 |    4 |       1 | 
| Zurin        |        832 |    3 |       1 | 
| Ratmaster    |        830 |    3 |       1 | 
| Oraxis       |        830 |    1 |       1 | 
| Mistu        |        830 |    3 |       1 | 
| Sslake       |        827 |    4 |       1 | 
| Tess         |        825 |    3 |       1 | 
| Milton       |        824 |    3 |       1 | 
| Collins      |        823 |    3 |       1 | 
| Judger       |        821 |    2 |       1 | 
| Kodo         |        819 |    3 |       1 | 
| Grmbl        |        818 |    2 |       1 | 
| Gilgalad     |        818 |    3 |       1 | 
| Dweir        |        818 |    2 |       1 | 
| Quilch       |        817 |    1 |       1 | 
| Leet         |        813 |    1 |       1 | 
| Dracolord    |        812 |    3 |       1 | 
| Fatzoss      |        812 |    3 |       1 | 
| Yuriz        |        811 |    1 |       1 | 
| Uhrak        |        808 |    4 |       1 | 
| Andreaslight |        808 |    2 |       1 | 
| Mammitu      |        808 |    3 |       1 | 
| Venti        |        805 |    4 |       1 | 
| Soulkiller   |        804 |    1 |       1 | 
| Auble        |        803 |    3 |       1 | 
| Turkish      |        803 |    3 |       1 | 
| Aleut        |        803 |    1 |       1 | 
| Lenolar      |        803 |    2 |       1 | 
| Bigkitty     |        802 |    3 |       1 | 
| Taegu        |        801 |    4 |       1 | 
| Muusa        |        801 |    5 |       1 | 
| Ccprix       |        799 |    1 |       1 | 
| Whurir       |        798 |    4 |       1 | 
| Vertic       |        798 |    3 |       1 | 
| Mitsha       |        798 |    2 |       1 | 
| Myrl         |        797 |    1 |       1 | 
| Kraiz        |        797 |    3 |       1 | 
| Yuggoth      |        795 |    3 |       1 | 
| Kaylawn      |        792 |    4 |       1 | 
| Termalaine   |        790 |    4 |       1 | 
| Lera         |        789 |    1 |       1 | 
| Djteeboz     |        788 |    3 |       1 | 
| Lexor        |        788 |    1 |       1 | 
| Djnaxus      |        786 |    4 |       1 | 
| Attamir      |        783 |    4 |       1 | 
| Plume        |        782 |    3 |       1 | 
| Zokol        |        782 |    3 |       1 | 
| Robalot      |        782 |    3 |       1 | 
| Rodgort      |        779 |    2 |       1 | 
| Bored        |        777 |    1 |       1 | 
| Underground  |        776 |    1 |       1 | 
| Lacked       |        774 |    4 |       1 | 
| Winifred     |        774 |    3 |       1 | 
| Premonition  |        773 |    3 |       1 | 
| Erox         |        771 |    1 |       1 | 
| Endymon      |        771 |    2 |       1 | 
| Jubata       |        771 |    1 |       1 | 
| Surpent      |        771 |    4 |       1 | 
| Hezron       |        770 |    5 |       1 | 
| Thormund     |        766 |    2 |       1 | 
| Hake         |        764 |    3 |       1 | 
| Torus        |        764 |    4 |       1 | 
| Suurdruidi   |        763 |    4 |       1 | 
| Koorama      |        761 |    1 |       1 | 
| Endolar      |        760 |    3 |       1 | 
| Syko         |        759 |    3 |       1 | 
| Iskun        |        757 |    3 |       1 | 
| Barbarius    |        757 |    3 |       1 | 
| Ixtylyarath  |        753 |    1 |       1 | 
| Xenogears    |        752 |    3 |       1 | 
| Rech         |        750 |    3 |       1 | 
| Mirok        |        747 |    3 |       1 | 
| Nebula       |        744 |    3 |       1 | 
| Valadamir    |        744 |    3 |       1 | 
| Baroid       |        744 |    4 |       1 | 
| Drpain       |        743 |    4 |       1 | 
| Zodious      |        740 |    3 |       1 | 
| Miltiades    |        740 |    3 |       1 | 
| Candykane    |        740 |    3 |       1 | 
| Searix       |        739 |    3 |       1 | 
| Mourtavia    |        738 |    3 |       1 | 
| Nml          |        738 |    3 |       1 | 
| Eram         |        736 |    3 |       1 | 
| Omeqa        |        734 |    1 |       1 | 
| Jaanus       |        733 |    4 |       1 | 
| Rikid        |        731 |    3 |       1 | 
| Horthack     |        729 |    4 |       1 | 
| Iznogoud     |        728 |    4 |       1 | 
| Darksunz     |        728 |    2 |       1 | 
| Mocoma       |        727 |    1 |       1 | 
| Orno         |        726 |    4 |       1 | 
| Faris        |        724 |    1 |       1 | 
| Upernik      |        723 |    4 |       1 | 
| Sephysdemon  |        723 |    4 |       1 | 
| Talkkari     |        723 |    4 |       1 | 
| Psycofire    |        723 |    4 |       1 | 
| Garesh       |        723 |    4 |       1 | 
| Froethus     |        722 |    2 |       1 | 
| Lostego      |        720 |    2 |       1 | 
| Lys          |        720 |    2 |       1 | 
| Mast         |        720 |    1 |       1 | 
| Kuzamovu     |        719 |    3 |       1 | 
| Moomooo      |        719 |    1 |       1 | 
| Droggar      |        718 |    2 |       1 | 
| Kugar        |        717 |    1 |       1 | 
| Pyran        |        716 |    4 |       1 | 
| Deadworm     |        716 |    3 |       1 | 
| Maelori      |        716 |    3 |       1 | 
| Hadez        |        715 |    2 |       1 | 
| Tellah       |        712 |    3 |       1 | 
| Nekroman     |        711 |    1 |       1 | 
| Graath       |        709 |    3 |       1 | 
| Imuri        |        706 |    1 |       1 | 
| Pontefractus |        703 |    3 |       1 | 
| Ryyd         |        703 |    1 |       1 | 
| Raves        |        699 |    3 |       1 | 
| Rurouni      |        697 |    1 |       1 | 
| Quintel      |        697 |    3 |       1 | 
| Ewol         |        697 |    2 |       1 | 
| Jacksonx     |        692 |    1 |       1 | 
| Slash        |        692 |    1 |       1 | 
| Failrate     |        689 |    2 |       1 | 
| Whistleri    |        689 |    1 |       1 | 
| Tooz         |        689 |    1 |       1 | 
| Tomra        |        686 |    1 |       1 | 
| Quil         |        684 |    3 |       1 | 
| Timmitommi   |        682 |    2 |       1 | 
| Cales        |        679 |    1 |       1 | 
| Mcbat        |        673 |    1 |       1 | 
| Sbrotha      |        671 |    2 |       1 | 
| Iolaya       |        669 |    1 |       1 | 
| Forland      |        668 |    4 |       1 | 
| Martine      |        667 |    3 |       1 | 
| Kuwax        |        664 |    3 |       1 | 
| Monotremus   |        663 |    1 |       1 | 
| Laokin       |        660 |    1 |       1 | 
| Petrograd    |        659 |    1 |       1 | 
| Eleniak      |        656 |    4 |       1 | 
| Felipe       |        654 |    1 |       1 | 
| Franker      |        653 |    1 |       1 | 
| Jny          |        653 |    1 |       1 | 
| Wrak         |        652 |    3 |       1 | 
| Azazel       |        650 |    1 |       1 | 
| Jippo        |        649 |    1 |       1 | 
| Askoeho      |        649 |    1 |       1 | 
| Fingerkiller |        648 |    3 |       1 | 
| Nerienda     |        648 |    3 |       1 | 
| Erlin        |        646 |    3 |       1 | 
| Fimbrethel   |        645 |    2 |       1 | 
| Jordanbriefs |        644 |    3 |       1 | 
| Aemoh        |        643 |    3 |       1 | 
| Kline        |        638 |    3 |       1 | 
| Mandos       |        637 |    4 |       1 | 
| Tospr        |        636 |    1 |       1 | 
